Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,is_weekend,month,avg_temp,avg_humidity
120,0,2.53333333333333,757.1333333333331,83.0,1.0,27.0,-0.133333333333333,19,3,0,2,18.281481481481478,42.173703703703694
120,0,2.41666666666667,757.1666666666669,83.5,1.0,26.5,-0.166666666666667,19,3,0,2,18.29275132275133,42.096746031746044
130,40,2.3,757.2,84.0,1.0,26.0,-0.2,20,3,0,2,18.26505291005291,42.061862433862444
130,20,2.2166666666666694,757.216666666667,85.1666666666667,1.0,32.3333333333333,-0.1,20,3,0,2,18.282592592592586,42.12396825396825
130,20,2.13333333333333,757.233333333333,86.3333333333333,1.0,38.66666666666669,0.0,20,3,0,2,18.3947619047619,43.815714285714286
160,30,2.05,757.25,87.5,1.0,45.0,0.1,20,3,0,2,18.61548148148149,46.23336507936508
90,20,1.9666666666666697,757.266666666667,88.6666666666667,1.0,51.33333333333329,0.2,20,3,0,2,18.691375661375655,46.331216931216936
100,20,1.88333333333333,757.283333333333,89.8333333333333,1.0,57.66666666666669,0.3,20,3,0,2,18.64196428571429,46.3523082010582
90,20,1.8,757.2999999999998,91.0,1.0,64.0,0.4,21,3,0,2,18.628444444444444,44.91659259259259
60,30,1.85,757.2999999999998,91.0,1.0,64.1666666666667,0.45,21,3,0,2,18.639973544973557,43.93649470899471
70,20,1.9,757.2999999999998,91.0,1.0,64.3333333333333,0.5,21,3,0,2,18.658370370370378,43.40274074074073
50,20,1.95,757.2999999999998,91.0,1.0,64.5,0.55,21,3,0,2,18.644444444444446,43.112433862433875
70,20,2.0,757.2999999999998,91.0,1.0,64.6666666666667,0.6,21,3,0,2,18.66148148148148,42.87155555555555
80,20,2.05,757.2999999999998,91.0,1.0,64.8333333333333,0.65,21,3,0,2,18.62777777777778,42.73529100529101
70,20,2.1,757.2999999999998,91.0,1.0,65.0,0.7,22,3,0,2,18.59429629629629,42.63348148148148
70,30,2.11666666666667,757.2999999999998,90.8333333333333,1.0,64.8333333333333,0.7,22,3,0,2,18.579880952380954,42.562222222222225
60,20,2.13333333333333,757.2999999999998,90.6666666666667,1.0,64.6666666666667,0.7,22,3,0,2,18.564444444444444,42.49333333333334
60,20,2.15,757.2999999999998,90.5,1.0,64.5,0.7,22,3,0,2,18.540105820105826,42.51587301587301
70,20,2.16666666666667,757.2999999999998,90.3333333333333,1.0,64.3333333333333,0.7,22,3,0,2,18.51518518518519,42.63851851851851
60,30,2.18333333333333,757.2999999999998,90.1666666666667,1.0,64.1666666666667,0.7,22,3,0,2,18.483214285714286,42.82661375661375
60,20,2.2,757.2999999999998,90.0,1.0,64.0,0.7,23,3,0,2,18.45925925925926,42.964925925925925
60,30,2.16666666666667,757.283333333333,90.8333333333333,1.0,62.16666666666669,0.7833333333333331,23,3,0,2,18.4462962962963,43.070529100529086
60,20,2.13333333333333,757.266666666667,91.6666666666667,1.0,60.33333333333329,0.866666666666667,23,3,0,2,18.438888888888886,43.15857407407407
60,20,2.1,757.25,92.5,1.0,58.5,0.95,23,3,0,2,18.4262962962963,43.292031746031746
60,20,2.06666666666667,757.233333333333,93.3333333333333,1.0,56.66666666666669,1.03333333333333,23,3,0,2,18.398042328042322,43.34544973544973
40,0,2.03333333333333,757.216666666667,94.1666666666667,1.0,54.83333333333329,1.11666666666667,23,3,0,2,18.385185185185183,43.43257142857142
30,0,2.0,757.2,95.0,1.0,53.0,1.2,0,4,0,2,18.34095238095238,43.485925925925926
30,0,1.9666666666666697,757.15,94.6666666666667,1.16666666666667,52.66666666666669,1.13333333333333,0,4,0,2,18.304,43.55056084656085
30,0,1.93333333333333,757.1,94.3333333333333,1.33333333333333,52.33333333333329,1.06666666666667,0,4,0,2,18.281031746031747,43.63034391534392
40,10,1.9,757.0499999999998,94.0,1.5,52.0,1.0,0,4,0,2,18.24047619047619,43.69451851851851
50,0,1.86666666666667,757.0,93.6666666666667,1.66666666666667,51.66666666666669,0.933333333333333,0,4,0,2,18.210370370370363,43.7287619047619
50,0,1.8333333333333297,756.95,93.3333333333333,1.8333333333333297,51.33333333333329,0.866666666666667,0,4,0,2,18.184550264550264,43.792777777777786
40,0,1.8,756.9,93.0,2.0,51.0,0.8,1,4,0,2,18.15851851851852,43.86904761904763
60,0,1.78333333333333,756.866666666667,93.1666666666667,1.8333333333333297,52.33333333333329,0.8,1,4,0,2,18.14,43.95226851851852
50,0,1.76666666666667,756.8333333333329,93.3333333333333,1.66666666666667,53.66666666666669,0.8,1,4,0,2,18.11888888888889,44.04857142857143
50,0,1.75,756.7999999999998,93.5,1.5,55.0,0.8,1,4,0,2,18.096666666666668,44.10503703703703
50,0,1.73333333333333,756.766666666667,93.6666666666667,1.33333333333333,56.33333333333329,0.8,1,4,0,2,18.062592592592587,44.146931216931215
40,0,1.71666666666667,756.733333333333,93.8333333333333,1.16666666666667,57.66666666666669,0.8,1,4,0,2,18.018888888888885,44.137777777777785
40,10,1.7,756.7,94.0,1.0,59.0,0.8,2,4,0,2,18.002605820105817,44.18275132275133
40,0,1.68333333333333,756.65,94.0,1.0,57.83333333333329,0.8,2,4,0,2,17.957037037037033,44.20488888888889
40,0,1.66666666666667,756.6,94.0,1.0,56.66666666666669,0.8,2,4,0,2,17.930740740740735,44.21230158730159
50,0,1.65,756.5499999999998,94.0,1.0,55.5,0.8,2,4,0,2,17.918518518518525,44.274074074074065
50,0,1.63333333333333,756.5,94.0,1.0,54.33333333333329,0.8,2,4,0,2,17.893148148148157,44.365661375661375
30,0,1.61666666666667,756.45,94.0,1.0,53.16666666666669,0.8,2,4,0,2,17.890370370370366,44.43451851851852
30,0,1.6,756.4,94.0,1.0,52.0,0.8,3,4,0,2,17.87587301587301,44.47714285714285
20,0,1.56666666666667,756.2999999999998,93.6666666666667,1.0,51.33333333333329,0.716666666666667,3,4,0,2,17.848148148148155,44.513259259259264
40,0,1.53333333333333,756.2,93.3333333333333,1.0,50.66666666666669,0.633333333333333,3,4,0,2,17.853703703703697,44.52703703703704
40,10,1.5,756.1,93.0,1.0,50.0,0.55,3,4,0,2,17.816666666666666,44.51037037037036
60,0,1.46666666666667,756.0,92.6666666666667,1.0,49.33333333333329,0.46666666666666706,3,4,0,2,17.769814814814808,44.46489417989417
40,0,1.43333333333333,755.9,92.3333333333333,1.0,48.66666666666669,0.38333333333333297,3,4,0,2,17.740370370370368,44.510000000000005
50,0,1.4,755.7999999999998,92.0,1.0,48.0,0.3,4,4,0,2,17.705185185185183,44.54268518518519
60,0,1.25,755.75,92.6666666666667,1.0,46.33333333333329,0.25,4,4,0,2,17.695026455026454,44.57624338624337
50,0,1.1,755.7,93.3333333333333,1.0,44.66666666666669,0.2,4,4,0,2,17.68393650793651,44.60896296296297
40,0,0.95,755.65,94.0,1.0,43.0,0.15,4,4,0,2,17.67275132275132,44.650000000000006
40,0,0.8,755.6,94.6666666666667,1.0,41.33333333333329,0.1,4,4,0,2,17.652962962962963,44.69039153439152
50,0,0.65,755.5499999999998,95.3333333333333,1.0,39.66666666666669,0.05,4,4,0,2,17.656666666666666,44.7089417989418
50,10,0.5,755.5,96.0,1.0,38.0,0.0,5,4,0,2,17.646444444444445,44.73703703703705
40,0,0.6,755.466666666667,95.8333333333333,1.0,39.33333333333329,0.0666666666666667,5,4,0,2,17.63600529100529,44.75391534391534
50,0,0.7,755.4333333333329,95.6666666666667,1.0,40.66666666666669,0.133333333333333,5,4,0,2,17.62058201058201,44.75058201058201
50,0,0.8,755.4,95.5,1.0,42.0,0.2,5,4,0,2,17.606666666666666,44.73106481481481
50,0,0.9,755.366666666667,95.3333333333333,1.0,43.33333333333329,0.266666666666667,5,4,0,2,17.586296296296286,44.75948148148148
50,0,1.0,755.3333333333329,95.1666666666667,1.0,44.66666666666669,0.333333333333333,5,4,0,2,17.57111111111111,44.78349206349206
10,0,1.1,755.2999999999998,95.0,1.0,46.0,0.4,6,4,0,2,17.583333333333332,44.78444444444444
20,0,1.1,755.25,95.1666666666667,1.0,44.66666666666669,0.416666666666667,6,4,0,2,17.571111111111108,44.85513227513228
30,0,1.1,755.2,95.3333333333333,1.0,43.33333333333329,0.43333333333333296,6,4,0,2,17.56511111111111,44.889500000000005
40,0,1.1,755.15,95.5,1.0,42.0,0.45,6,4,0,2,17.537883597883603,44.88259259259259
60,0,1.1,755.1,95.6666666666667,1.0,40.66666666666669,0.46666666666666706,6,4,0,2,17.53407407407408,44.92644444444444
50,0,1.1,755.0499999999998,95.8333333333333,1.0,39.33333333333329,0.48333333333333295,6,4,0,2,17.52,44.96142857142856
70,10,1.1,755.0,96.0,1.0,38.0,0.5,7,4,0,2,17.516666666666666,44.973074074074084
70,0,1.05,754.983333333333,95.8333333333333,1.0,38.66666666666669,0.43333333333333296,7,4,0,2,17.49518518518518,45.05460317460317
40,10,1.0,754.966666666667,95.6666666666667,1.0,39.33333333333329,0.366666666666667,7,4,0,2,17.477407407407416,45.1185185185185
40,0,0.95,754.95,95.5,1.0,40.0,0.3,7,4,0,2,17.46455026455027,45.11693121693122
50,0,0.9,754.9333333333329,95.3333333333333,1.0,40.66666666666669,0.233333333333333,7,4,0,2,17.454960317460323,45.12419312169312
40,0,0.85,754.9166666666669,95.1666666666667,1.0,41.33333333333329,0.166666666666667,7,4,0,2,17.420555555555556,45.02611111111113
40,0,0.8,754.9,95.0,1.0,42.0,0.1,8,4,0,2,17.405925925925924,44.90237037037036
80,0,0.933333333333333,754.9166666666669,94.8333333333333,1.0,44.16666666666669,0.2,8,4,0,2,17.400899470899464,44.76756613756613
60,0,1.06666666666667,754.9333333333329,94.6666666666667,1.0,46.33333333333329,0.3,8,4,0,2,17.38962962962963,44.62979629629629
300,0,1.2,754.95,94.5,1.0,48.5,0.4,8,4,0,2,17.37666666666668,44.54359788359789
70,0,1.33333333333333,754.966666666667,94.3333333333333,1.0,50.66666666666669,0.5,8,4,0,2,17.373851851851853,44.46042592592593
360,10,1.46666666666667,754.983333333333,94.1666666666667,1.0,52.83333333333329,0.6,8,4,0,2,17.371481481481485,44.32063492063493
170,0,1.6,755.0,94.0,1.0,55.0,0.7,9,4,0,2,17.394074074074076,44.223148148148155
330,0,1.78333333333333,755.0,93.0,1.0,56.16666666666669,0.733333333333333,9,4,0,2,17.41428571428572,44.13857142857144
210,0,1.9666666666666697,755.0,92.0,1.0,57.33333333333329,0.766666666666667,9,4,0,2,17.426296296296304,44.094888888888896
310,0,2.15,755.0,91.0,1.0,58.5,0.8,9,4,0,2,17.457248677248685,44.210423280423285
350,0,2.3333333333333295,755.0,90.0,1.0,59.66666666666669,0.8333333333333329,9,4,0,2,17.486018518518517,44.16370370370371
140,0,2.5166666666666706,755.0,89.0,1.0,60.83333333333329,0.866666666666667,9,4,0,2,17.52166666666666,44.082923280423294
90,0,2.7,755.0,88.0,1.0,62.0,0.9,10,4,0,2,17.55296296296297,43.97329100529099
400,0,2.8333333333333295,754.9333333333329,86.3333333333333,1.0,55.0,0.75,10,4,0,2,17.56687830687831,43.69346031746032
230,0,2.9666666666666694,754.866666666667,84.6666666666667,1.0,48.0,0.6,10,4,0,2,17.57555555555555,43.414444444444456
60,0,3.1,754.7999999999998,83.0,1.0,41.0,0.45,10,4,0,2,17.598814814814812,43.0773544973545
70,0,3.2333333333333294,754.733333333333,81.3333333333333,1.0,34.0,0.3,10,4,0,2,17.625026455026443,42.73269841269841
80,0,3.36666666666667,754.6666666666669,79.6666666666667,1.0,27.0,0.15,10,4,0,2,17.626296296296303,42.57814814814814
70,0,3.5,754.6,78.0,1.0,20.0,0.0,11,4,0,2,17.628148148148153,42.41481481481481
60,0,3.7166666666666694,754.5499999999998,76.1666666666667,1.0,20.8333333333333,-0.15,11,4,0,2,17.646243386243384,42.14957671957673
50,0,3.9333333333333296,754.5,74.3333333333333,1.0,21.666666666666696,-0.3,11,4,0,2,17.672592592592586,41.833312169312165
30,0,4.15,754.45,72.5,1.0,22.5,-0.45,11,4,0,2,17.703201058201063,41.542962962962974
40,0,4.36666666666667,754.4,70.6666666666667,1.0,23.3333333333333,-0.6,11,4,0,2,17.711481481481478,41.21396825396826
50,0,4.5833333333333295,754.35,68.8333333333333,1.0,24.166666666666696,-0.75,11,4,0,2,17.76047619047619,40.86370370370369
390,0,4.8,754.2999999999998,67.0,1.0,25.0,-0.9,12,4,0,2,17.79444444444444,40.517981481481485
410,0,4.86666666666667,754.233333333333,66.5,1.0,25.166666666666696,-0.95,12,4,0,2,17.838148148148143,40.398592592592586
630,0,4.93333333333333,754.1666666666669,66.0,1.0,25.3333333333333,-1.0,12,4,0,2,17.90666666666667,40.20677248677249
450,0,5.0,754.1,65.5,1.0,25.5,-1.05,12,4,0,2,17.947037037037035,39.941851851851844
420,0,5.06666666666667,754.033333333333,65.0,1.0,25.666666666666696,-1.1,12,4,0,2,18.068465608465594,40.179021164021165
370,0,5.133333333333329,753.966666666667,64.5,1.0,25.8333333333333,-1.15,12,4,0,2,18.149259259259257,40.019777777777776
170,0,5.2,753.9,64.0,1.0,26.0,-1.2,13,4,0,2,18.242804232804247,39.829285714285724
70,0,5.26666666666667,753.783333333333,62.66666666666671,1.0,26.0,-1.43333333333333,13,4,0,2,18.292962962962957,39.78651851851852
60,0,5.3333333333333295,753.6666666666669,61.33333333333329,1.0,26.0,-1.66666666666667,13,4,0,2,18.347407407407406,39.691190476190485
60,0,5.4,753.5499999999998,60.0,1.0,26.0,-1.9,13,4,0,2,18.347037037037037,39.53007407407407
70,0,5.46666666666667,753.4333333333329,58.66666666666671,1.0,26.0,-2.13333333333333,13,4,0,2,18.34777777777778,39.36656084656086
70,0,5.53333333333333,753.3166666666668,57.33333333333329,1.0,26.0,-2.36666666666667,13,4,0,2,18.337037037037035,39.10014814814816
60,0,5.6,753.2,56.0,1.0,26.0,-2.6,14,4,0,2,18.333518518518517,38.64917328042329
70,0,5.66666666666667,753.1333333333331,54.16666666666671,1.16666666666667,28.3333333333333,-3.0166666666666706,14,4,0,2,18.328888888888887,38.051587301587304
60,0,5.73333333333333,753.0666666666668,52.33333333333329,1.33333333333333,30.666666666666696,-3.43333333333333,14,4,0,2,18.312063492063487,37.38362962962963
40,0,5.8,753.0,50.5,1.5,33.0,-3.85,14,4,0,2,18.31703703703704,36.94439153439152
40,0,5.86666666666667,752.9333333333329,48.66666666666671,1.66666666666667,35.3333333333333,-4.26666666666667,14,4,0,2,18.351944444444445,36.73067195767195
130,0,5.93333333333333,752.866666666667,46.83333333333329,1.8333333333333297,37.66666666666669,-4.68333333333333,14,4,0,2,18.3852380952381,36.47
40,0,6.0,752.7999999999998,45.0,2.0,40.0,-5.1,15,4,0,2,18.376587301587296,36.48764550264551
50,0,5.93333333333333,752.716666666667,45.83333333333329,2.0,40.0,-4.91666666666667,15,4,0,2,18.383597883597886,36.240851851851836
50,0,5.86666666666667,752.6333333333331,46.66666666666671,2.0,40.0,-4.73333333333333,15,4,0,2,18.350740740740733,36.20231746031746
60,0,5.8,752.5499999999998,47.5,2.0,40.0,-4.55,15,4,0,2,18.31539682539682,36.112486772486776
40,0,5.73333333333333,752.466666666667,48.33333333333329,2.0,40.0,-4.36666666666667,15,4,0,2,18.29232804232804,35.99222222222221
50,0,5.66666666666667,752.3833333333331,49.16666666666671,2.0,40.0,-4.18333333333333,15,4,0,2,18.20529100529101,35.95396825396827
40,0,5.6,752.2999999999998,50.0,2.0,40.0,-4.0,16,4,0,2,18.142592592592592,36.03194708994709
50,0,5.55,752.233333333333,53.33333333333329,2.16666666666667,37.0,-3.3,16,4,0,2,18.10333333333333,35.9378835978836
40,0,5.5,752.1666666666669,56.66666666666671,2.3333333333333295,34.0,-2.6,16,4,0,2,18.080370370370368,35.870740740740736
50,0,5.45,752.1,60.0,2.5,31.0,-1.9,16,4,0,2,18.122777777777777,35.803624338624346
60,0,5.4,752.033333333333,63.33333333333329,2.66666666666667,28.0,-1.2,16,4,0,2,18.113333333333337,35.55555555555555
50,0,5.35,751.966666666667,66.6666666666667,2.8333333333333295,25.0,-0.5,16,4,0,2,18.094444444444445,35.22142857142857
50,0,5.3,751.9,70.0,3.0,22.0,0.2,17,4,0,2,18.064444444444444,34.99007407407408
40,0,5.16666666666667,751.8833333333331,70.5,3.0,22.166666666666696,0.166666666666667,17,4,0,2,18.01962962962963,34.85439153439154
30,0,5.03333333333333,751.866666666667,71.0,3.0,22.3333333333333,0.133333333333333,17,4,0,2,17.937407407407402,34.77666666666666
40,0,4.9,751.85,71.5,3.0,22.5,0.1,17,4,0,2,17.881693121693118,34.75402116402116
60,0,4.76666666666667,751.8333333333329,72.0,3.0,22.666666666666696,0.0666666666666667,17,4,0,2,17.844907407407412,34.82816666666667
80,0,4.633333333333329,751.8166666666668,72.5,3.0,22.8333333333333,0.0333333333333333,17,4,0,2,17.790727513227527,35.16670634920636
100,0,4.5,751.7999999999998,73.0,3.0,23.0,0.0,18,4,0,2,17.73370370370371,35.693703703703704
110,0,4.41666666666667,751.7999999999998,73.8333333333333,2.8333333333333295,22.8333333333333,0.0666666666666667,18,4,0,2,17.69455026455026,36.01624338624338
100,0,4.3333333333333295,751.7999999999998,74.6666666666667,2.66666666666667,22.666666666666696,0.133333333333333,18,4,0,2,17.68092592592593,36.40531481481481
90,0,4.25,751.7999999999998,75.5,2.5,22.5,0.2,18,4,0,2,17.66851851851852,36.651396825396816
110,0,4.16666666666667,751.7999999999998,76.3333333333333,2.3333333333333295,22.3333333333333,0.266666666666667,18,4,0,2,17.669629629629632,36.89439153439153
310,0,4.0833333333333295,751.7999999999998,77.1666666666667,2.16666666666667,22.166666666666696,0.333333333333333,18,4,0,2,17.65851851851851,37.05934391534391
200,0,4.0,751.7999999999998,78.0,2.0,22.0,0.4,19,4,0,2,17.653333333333325,37.29837037037038
210,10,3.95,751.766666666667,78.1666666666667,2.16666666666667,21.8333333333333,0.38333333333333297,19,4,0,2,17.66703703703703,37.71602645502644
90,10,3.9,751.733333333333,78.3333333333333,2.3333333333333295,21.666666666666696,0.366666666666667,19,4,0,2,17.67,38.032222222222224
90,0,3.85,751.7,78.5,2.5,21.5,0.35,19,4,0,2,17.658518518518513,38.15031746031745
100,10,3.8,751.6666666666669,78.6666666666667,2.66666666666667,21.3333333333333,0.333333333333333,19,4,0,2,17.655185185185182,38.40378306878308
100,10,3.75,751.6333333333331,78.8333333333333,2.8333333333333295,21.166666666666696,0.316666666666667,19,4,0,2,17.673174603174598,38.464052910052914
80,10,3.7,751.6,79.0,3.0,21.0,0.3,20,4,0,2,17.68407407407408,38.472253968253966
90,20,3.65,751.5666666666668,79.5,2.8333333333333295,20.8333333333333,0.333333333333333,20,4,0,2,17.716243386243377,38.95155555555556
130,40,3.6,751.533333333333,80.0,2.66666666666667,20.666666666666696,0.366666666666667,20,4,0,2,17.788306878306887,40.92970899470899
80,30,3.55,751.5,80.5,2.5,20.5,0.4,20,4,0,2,17.81187037037038,40.042611111111114
90,20,3.5,751.466666666667,81.0,2.3333333333333295,20.3333333333333,0.43333333333333296,20,4,0,2,17.9162962962963,39.73333333333333
100,0,3.45,751.4333333333329,81.5,2.16666666666667,20.166666666666696,0.46666666666666706,20,4,0,2,18.020814814814813,39.57185185185186
150,0,3.4,751.4,82.0,2.0,20.0,0.5,21,4,0,2,18.09242063492063,40.299391534391546
100,10,3.35,751.3833333333331,81.6666666666667,2.0,20.166666666666696,0.416666666666667,21,4,0,2,18.239333333333335,43.430814814814816
100,0,3.3,751.366666666667,81.3333333333333,2.0,20.3333333333333,0.333333333333333,21,4,0,2,18.241005291005283,43.06936507936508
100,0,3.25,751.35,81.0,2.0,20.5,0.25,21,4,0,2,18.26133333333333,43.255481481481496
100,0,3.2,751.3333333333329,80.6666666666667,2.0,20.666666666666696,0.166666666666667,21,4,0,2,18.354589947089956,44.10365079365079
80,0,3.15,751.3166666666668,80.3333333333333,2.0,20.8333333333333,0.0833333333333333,21,4,0,2,18.24674074074074,44.67407407407406
90,0,3.1,751.2999999999998,80.0,2.0,21.0,0.0,22,4,0,2,18.185079365079368,44.86772486772487
50,10,3.0833333333333295,751.25,80.0,2.0,21.166666666666696,-0.0333333333333333,22,4,0,2,18.14518518518519,44.74629629629631
50,10,3.06666666666667,751.2,80.0,2.0,21.3333333333333,-0.0666666666666667,22,4,0,2,18.098677248677248,44.42267195767195
50,0,3.05,751.15,80.0,2.0,21.5,-0.1,22,4,0,2,18.055879629629622,44.132222222222225
50,0,3.03333333333333,751.1,80.0,2.0,21.666666666666696,-0.133333333333333,22,4,0,2,18.0037037037037,44.07450529100528
40,0,3.0166666666666706,751.0499999999998,80.0,2.0,21.8333333333333,-0.166666666666667,22,4,0,2,17.96772486772487,44.18273015873015
40,0,3.0,751.0,80.0,2.0,22.0,-0.2,23,4,0,2,17.934444444444445,44.21235978835979
40,0,2.78333333333333,751.0,80.8333333333333,2.0,21.666666666666696,-0.266666666666667,23,4,0,2,17.89907407407408,44.16924867724867
20,0,2.56666666666667,751.0,81.6666666666667,2.0,21.3333333333333,-0.333333333333333,23,4,0,2,17.825555555555553,44.13275132275132
20,0,2.35,751.0,82.5,2.0,21.0,-0.4,23,4,0,2,17.7711111111111,44.089365079365066
30,0,2.13333333333333,751.0,83.3333333333333,2.0,20.666666666666696,-0.46666666666666706,23,4,0,2,17.686962962962966,44.13135449735449
60,0,1.91666666666667,751.0,84.1666666666667,2.0,20.3333333333333,-0.533333333333333,23,4,0,2,17.632222222222214,44.08889947089948
50,0,1.7,751.0,85.0,2.0,20.0,-0.6,0,5,1,2,17.590370370370366,44.11296296296297
50,0,1.78333333333333,750.9333333333329,84.0,2.16666666666667,20.3333333333333,-0.683333333333333,0,5,1,2,17.58455026455026,44.095343915343925
40,0,1.86666666666667,750.866666666667,83.0,2.3333333333333295,20.666666666666696,-0.766666666666667,0,5,1,2,17.574169312169303,44.0086455026455
40,0,1.95,750.7999999999998,82.0,2.5,21.0,-0.85,0,5,1,2,17.54851851851852,43.9084656084656
50,0,2.03333333333333,750.733333333333,81.0,2.66666666666667,21.3333333333333,-0.933333333333333,0,5,1,2,17.552222222222227,43.855820105820115
50,0,2.11666666666667,750.6666666666669,80.0,2.8333333333333295,21.666666666666696,-1.01666666666667,0,5,1,2,17.5247619047619,43.82787037037037
